Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,40,41,42,33,34,35
A0A075B6Y4,63.9735705777405,1.75849635474199,0.411573685232943,4.27261610213663,1.93192904219141e-05,0.0014219955731872,92.3321522231572,113.144137203823,91.5600779530884,22.8746205628615,24.7372600844074,39.1931754391056
Q9GZY6,305.55657959976,1.4954929193009,0.350053218954435,4.27218730845483,1.9356487557868e-05,0.0014223824215172,338.551224818243,395.559030854311,618.878304682912,172.830466474953,157.418927809865,150.101522958277
Q86YD5,52.9661079621843,-1.83192466690254,0.42889607897431,-4.27125533831768,1.94375697850937e-05,0.00142598751252061,22.834833345512,17.8179743628068,28.8244689852315,102.935792532877,75.3362011661498,70.0473773805292
O14519,135.924196379888,-1.39515475417963,0.326672330709069,-4.27080784941697,1.94766165632318e-05,0.00142650199371262,85.3824203353927,75.7263910419288,63.5833874674225,199.517523798292,220.386498933811,170.948956702482
ENST00000646480.1,116.911094057611,-2.67495065017779,0.626616215891862,-4.26888194454166,1.96455204893304e-05,0.00143651013614183,48.6481232143516,16.9270756446664,29.6722474847972,55.9157391536613,267.612177276771,282.691201571421
ENST00000623380.1,99.2855508408358,2.04684866356785,0.479637788880239,4.26748832352516,1.97686114792287e-05,0.00144314104554349,157.858195736366,138.980200029893,183.967934405742,25.4162450698461,23.6128391714798,65.8778906316881
ENST00000576628.1,56.4386914016544,1.86243265351137,0.436516264418119,4.26658249720433,1.98490116666093e-05,0.00144663885192435,80.4183261298466,94.435264122876,91.5600779530884,15.2497470419076,23.6128391714798,33.3558939907282
Q13257,90.8024597688369,-1.81643550566661,0.426661983720666,-4.25731744325228,2.06894482545995e-05,0.00150297197426684,27.7989275510581,39.1995435981749,53.4100454726349,96.581731265415,158.543348722793,169.281162002945
ENST00000488670.1,21.2323575237694,-2.42134638076065,0.568743297539166,-4.25736248890724,2.06852813699734e-05,0.00150297197426684,7.94255072887374,7.12718974512272,5.0866709973938,34.3119308442922,33.7326273878283,39.1931754391056
O75600,58.0957399303812,-2.43914298149542,0.573031267775747,-4.2565617596455,2.07594709722713e-05,0.00150560260890263,22.834833345512,17.8179743628068,13.5644559930501,176.64290323543,61.8431502110185,55.8711224344697
ENST00000459781.5,69.5078006320488,1.93646218783976,0.455099959634178,4.25502605932187,2.09024669498013e-05,0.0015135085459213,74.4614130831913,98.8897577135777,157.686800919208,22.8746205628615,28.1105228231902,35.0236886902646
ENST00000601795.1,42.5869700166253,-2.2722140182626,0.534290063915862,-4.2527723641524,2.11140176608166e-05,0.0015263446760614,16.8779202988567,10.6907846176841,16.107791491747,105.477417039861,66.3408338627289,40.0270727888738
ENST00000415589.1,79.9248400899946,1.46692651464233,0.345070087219102,4.25109729581083,2.12725724597573e-05,0.00153531430179166,120.131079774215,122.053124385227,110.211204943532,39.3951798582614,42.7279946912491,45.030456887483
Q6P7P1,224.063558541163,1.50457918940801,0.353994398009652,4.25029095903089,2.13493003755262e-05,0.00153835872980996,287.917463921673,386.650043672907,320.460272835809,82.6027964769997,115.815354031544,150.935420308045
P52954,8.43766124743273,-6.67346590849407,1.57258102019951,-4.24363884771256,2.19924191763677e-05,0.00158213960960069,0,0,0,6.35406126746151,6.74652547756565,37.5253807395692
Q9UQ84,76.3531159819705,-2.53606198634497,0.597914701833202,-4.24151133693388,2.22019672857706e-05,0.00159463839548815,6.94973188776452,16.0361769265261,44.0844819774129,100.394168025892,140.552614115951,150.101522958277
ENST00000540988.1,56.8847310918531,2.54854360403229,0.601153066541148,4.2394254406716,2.24092606131276e-05,0.00160693524052043,87.3680580176111,95.3261628410163,109.363426443967,2.54162450698461,25.861680997335,20.8474337442051
ENST00000463753.5,12.1312056744506,-5.27330806190729,1.24444569853124,-4.23747542229534,2.26047155125571e-05,0.0016183449943564,0.992818841109217,0.890898718140339,0,36.8535553512768,12.3686300422037,21.6813310939733
ENST00000464329.1,62.48230245403,2.25292038066835,0.532056170668452,4.23436566450847,2.29197743630915e-05,0.00163826721053424,87.3680580176111,98.8897577135777,124.623439436148,7.62487352095382,21.3639973456246,35.0236886902646
ENST00000683597.1,20.3384869954776,-3.79334029277841,0.896196717618695,-4.23270942439711,2.30892740550794e-05,0.00164773792138901,3.97127536443687,2.67269615442102,1.69555699913127,7.62487352095382,39.3547319524663,66.7117879814563
ENST00000423211.1,11.572785348739,6.88720827136366,1.62823274637921,4.22986718985914,2.33829318357373e-05,0.00166602454012354,56.5906739432254,2.67269615442102,10.1733419947876,0,0,0
Q15052,1270.05094772175,1.43433475051127,0.339171007239556,4.22894268641955,2.34792144951021e-05,0.00167021230140797,1449.51550801946,2175.57466969871,1938.02165000704,594.740134634398,554.339510073311,908.114213897574
Q6UWI2,233.070966991429,-1.94403124421985,0.459855651571428,-4.2274814663616,2.36321633782154e-05,0.00167841127176286,104.245978316468,60.5811128335431,123.775660936582,193.16346253083,491.371938949365,425.287648381784
Q6ZMT4,353.777950801683,1.15776265885992,0.27392912791166,4.22650437975071,2.37349654297592e-05,0.00168302825724938,503.359152442373,504.248674467432,458.648168265008,209.68402182623,202.39576432697,244.331923482084
ENST00000400275.2,30.5069012335336,-3.12236328195566,0.739144785768862,-4.22429183303751,2.39693286828479e-05,0.0016969446352558,4.96409420554609,8.01808846326306,5.93444949695943,39.3951798582614,17.9907346068417,106.73886077033
ENST00000570196.1,37.050259125511,2.23499238591278,0.529250527839806,4.22293841639638,2.4113772463435e-05,0.00170446095487178,78.4326884476282,36.5268474437539,68.6700584648163,12.708122534923,10.1197882163485,15.8440496455959
P52823,99.4603025913656,-2.77260185529217,0.657025694051853,-4.21992911448202,2.4437914616598e-05,0.00172463514388546,16.8779202988567,10.6907846176841,48.3233744752411,210.954834079722,247.372600844074,62.5423012326153
Q9NQ30,16.7684481401454,-3.35605072625538,0.795574519203097,-4.21839896232101,2.46043180955008e-05,0.00173363115365624,1.98563768221843,0.890898718140339,5.93444949695943,43.2076166187383,20.239576432697,28.3525098921189
A0PJK1,40.7358485059349,2.28577841239547,0.542064490300571,4.21680160441431,2.47791798821037e-05,0.00174319377461289,60.5619493076622,57.9084166791221,84.7778499565633,5.08324901396921,20.239576432697,15.8440496455959
ENST00000519427.1,34.0108382058282,-4.11133505163271,0.975206913277301,-4.21585921475481,2.4882896497301e-05,0.00174772912290428,6.94973188776452,2.67269615442102,1.69555699913127,3.81243676047691,92.2025148600639,96.7320925731117
Q9UKI9,14.1283674073733,-4.91826783674953,1.16686184064348,-4.21495301794881,2.49830192184291e-05,0.00175199815561554,0.992818841109217,0.890898718140339,0.847778499565633,5.08324901396921,46.1012574300319,30.8542019414236
P33947,202.048864660145,-1.59244787866271,0.378024544707827,-4.21255154184103,2.52502072601639e-05,0.00176795122563264,106.231615998686,117.598630794525,77.9956219600383,410.472357878014,218.137657107956,281.857304221653
Q6ZTQ4,26.7799374023599,5.16899841289775,1.22717611936222,4.21210805143774,2.52998463720289e-05,0.00176864593217083,128.073630503089,2.67269615442102,25.433354986969,2.54162450698461,1.12442091292761,0.833897349768204
ENST00000654956.1,6.51852240309358,-6.28713577588726,1.49335059960784,-4.21008688618619,2.55272497213403e-05,0.00178174601464107,0,0,0,16.5205592953999,6.74652547756565,15.8440496455959
ENST00000684874.1,18.5367035812204,-6.82750429085385,1.62199101230929,-4.20933546427811,2.56122876621495e-05,0.00178488385271233,0.992818841109217,0,0,2.54162450698461,10.1197882163485,97.5659899228799
ENST00000699097.1,17.0214585837727,-3.9279612643822,0.933480382456526,-4.20786696560828,2.57792551616365e-05,0.00179371251812943,1.98563768221843,1.78179743628068,2.5433354986969,6.35406126746151,46.1012574300319,43.3626621879466
O60262,68.3130777159652,1.97325943551809,0.469043094658066,4.20698963057244,2.58795011415279e-05,0.00179787841705675,99.2818841109217,122.944023103367,103.428976947007,41.936804365246,28.1105228231902,14.1762549460595
Q53QV2,780.661303380315,1.62101478628261,0.385420636135271,4.20583288569344,2.60122398000359e-05,0.00180428512544455,951.12044978263,1289.13044514907,1295.40554733629,217.308895347184,456.514890648609,474.487592018108
Q5T0N5,336.916844869887,-1.44492034069179,0.343662645737206,-4.2044730744368,2.61691087284892e-05,0.00181011968438993,231.326789978448,123.834921821507,188.206826903571,495.616778861998,439.648576954695,542.867174699101
ENST00000557174.1,17.1986086326357,3.31595502662577,0.788687002741305,4.20439922947915,2.61776532471113e-05,0.00181011968438993,38.7199348032595,16.9270756446664,38.1500324804535,1.2708122534923,5.62210456463804,2.50169204930461
ENST00000451622.2,39.6575999838697,-3.45124213957352,0.821454538323597,-4.20137935644829,2.65293611890399e-05,0.00183159532264983,5.9569130466553,8.01808846326306,5.93444949695943,19.0621838023845,169.787557852069,29.1864072418871
ENST00000502554.2,15.4665619274084,2.97280917469938,0.707713237834056,4.20058438329854,2.66226918208709e-05,0.00183519363695852,31.7702029154949,27.6178602623505,22.8900194882721,3.81243676047691,3.37326273878283,3.33558939907282
ENST00000606296.1,55.1858533365413,1.77918352127084,0.423631007597437,4.19984252654503,2.67100681091294e-05,0.00183837100922356,73.4685942420821,86.4171756596129,96.6467489504822,17.7913715488922,32.6082064749006,24.1830231432779
P08123,4080.02510943389,-2.19054668774692,0.521690550312454,-4.198938789355,2.68168792399785e-05,0.0018428741503634,1199.32516005993,2208.5379222699,991.053065992225,11888.4486314205,3362.01852965355,4830.76734720721
ENST00000261651.6,145.790950952815,2.26605222593899,0.539806708195463,4.19789563844852,2.69406724186024e-05,0.00184852863401045,265.082630576161,169.270756446665,290.788025351012,15.2497470419076,58.4698874722356,75.8846588289066
ENST00000473385.1,121.616401542209,1.56585436110423,0.373152325537357,4.19628729058388,2.7132604217821e-05,0.00185597849220243,164.80792762413,182.63423721877,198.380168898358,40.6659921117537,79.8338848178602,63.3761985823835
Q5SU54,8.26315602523235,-6.63213286388306,1.58040791956428,-4.19646901396921,2.71108533246759e-05,0.00185597849220243,0,0,0,2.54162450698461,30.3593646490454,16.6779469953641
ENST00000591983.5,40.1612956640187,2.62658367307615,0.626060705475732,4.19541371963324,2.72373957611996e-05,0.00186028906540181,50.6337608965701,69.4901000149465,88.1689639548259,2.54162450698461,10.1197882163485,20.0135363944369
O95238,24.6309772264534,2.97231760498263,0.708766133937645,4.19365071588498,2.74500547988588e-05,0.00187194240466766,64.5332246720991,31.1814551349119,34.758918482191,11.4373102814307,3.37326273878283,2.50169204930461
A0A075B6S2,80.0884942031059,-1.57433270659999,0.375686035843991,-4.19055422984568,2.78273893464191e-05,0.00189477289753118,47.6553043732424,40.0904423163153,33.0633614830597,125.810413095738,137.179351377168,96.7320925731117
ENST00000476492.1,47.9976813227574,2.28242699540806,0.544758029583765,4.18979963847803,2.79200875707345e-05,0.00189528874940911,73.4685942420821,48.1085307795783,117.841211439623,8.89568577444612,17.9907346068417,21.6813310939733
ENST00000464032.1,15.6899485704808,5.40165517424714,1.28922332730092,4.18985218453647,2.7913623020552e-05,0.00189528874940911,61.5547681487715,10.6907846176841,19.4989054900096,1.2708122534923,1.12442091292761,0
ENST00000486889.2,37.5190726146745,-2.05065275897871,0.490552991167249,-4.18028795237652,2.91140189638968e-05,0.00197126094148493,15.8851014577475,12.4725820539648,15.2600129921814,81.3319842235074,58.4698874722356,41.6948674884102
ENST00000651058.1,139.203776827298,1.58829974803814,0.379959617432481,4.18018040646223,2.91277918640292e-05,0.00197126094148493,188.635579810751,192.434123118313,246.703543373599,50.8324901396921,60.7187292980909,95.8981952233435
ENST00000706606.1,32.1317868653119,-2.14722708484807,0.513711560596207,-4.17983018010344,2.91726866458147e-05,0.00197130335208615,13.899463775529,9.79988589954373,11.8688989939189,39.3951798582614,71.9629384273669,45.8643542372512
ENST00000696890.1,25.6488102493378,2.27647554964159,0.544968530083829,4.177260564553,2.95040976521361e-05,0.00198903394918496,36.734297121041,46.3267333432977,44.9322604769786,6.35406126746151,7.87094639049326,11.6745628967549
ENST00000649026.1,17.8505046400637,2.83232136804023,0.67805862254462,4.17710397577585,2.95244086234591e-05,0.00198903394918496,26.8061087099489,26.7269615442102,40.6933679791504,2.54162450698461,4.49768365171043,5.83728144837743
ENST00000706770.1,67.0380084902714,-2.04701918989646,0.490275135339138,-4.17524578006688,2.97664501316997e-05,0.00200231086225789,31.7702029154949,16.0361769265261,30.5200259843628,95.3109190119227,158.543348722793,70.0473773805292
Q9BX82,57.2371119678041,1.76158401219773,0.421999895449694,4.17437073134944,2.98810827081858e-05,0.00200699018714664,92.3321522231572,67.7083025786658,105.124533946139,30.4994940838153,20.239576432697,27.5186125423507
ENST00000684167.1,24.2757051154901,-4.07606138395761,0.976628157762862,-4.1736062508115,2.99815739856371e-05,0.00201070703487109,3.97127536443687,0,4.23889249782817,7.62487352095382,50.5989410817424,79.2202482279794
ENST00000697630.1,66.9404806808974,1.94432126507536,0.465967379454496,4.17265532053244,3.01070224478068e-05,0.00201608393477185,66.5188623543175,125.616719257788,127.166774934845,17.7913715488922,30.3593646490454,34.1897913404964
ENST00000442794.1,43.4108700747227,1.93106715237242,0.463067324293101,4.17016500855529,3.04379171013601e-05,0.00203518151117217,49.6409420554609,73.9445936056482,83.0822929574321,15.2497470419076,16.8663136939141,21.6813310939733
Q6ZU64,31.1934431234248,5.08342747720534,1.21938176404101,4.16885640503507,3.06131772021802e-05,0.00204383117539773,145.944369643055,2.67269615442102,33.0633614830597,3.81243676047691,0,1.66779469953641
ENST00000414116.1,15.2672309820232,3.55774368188326,0.854185879928385,4.16506964758249,3.11257530267202e-05,0.00207494147909113,19.8563768221843,24.0542653897892,40.6933679791504,0,4.49768365171043,2.50169204930461
Q96DN0,41.8766420835789,1.95313897871188,0.469072799891323,4.16382910960601,3.12954384170444e-05,0.00208313478049238,68.504500036536,71.2718974512272,60.19227346916,10.1664980279384,23.6128391714798,17.5118443451323
ENST00000696637.1,204.677890730051,-1.18665443736533,0.285064239695209,-4.16276148363648,3.14421756682927e-05,0.00208666397121422,116.159804409778,122.053124385227,136.492338430067,293.557630556722,272.109860928481,287.69458567003
P31260,23.1521895090041,-4.88399934545269,1.17325615025286,-4.1627732736795,3.1440551650553e-05,0.00208666397121422,1.98563768221843,0,2.5433354986969,105.477417039861,24.7372600844074,4.16948674884102
Q9UEG4,333.731478261939,-1.33989031902915,0.322004100901808,-4.16109706453005,3.16722424508231e-05,0.00209568592656405,170.764840670785,227.179173125787,168.707921413561,578.219575338998,472.256783429596,385.26057559291
Q86UF1,46.2539948121702,1.96002086144014,0.471022927445377,4.16120054297661,3.16578924844995e-05,0.00209568592656405,57.5834927843346,91.762567968455,71.2133939635132,25.4162450698461,12.3686300422037,19.1796390446687
Q06413,30.1198077174694,2.19230188733316,0.527047931386259,4.15958731033606,3.18823131313556e-05,0.00210645591402432,50.6337608965701,43.6540371888766,53.4100454726349,16.5205592953999,8.99536730342087,7.50507614791384
Q8TAV4,29.6057940878539,5.45684616067416,1.31217986566276,4.15861140950979,3.20188059222207e-05,0.00211233992077394,144.951550801946,1.78179743628068,27.1289119861003,1.2708122534923,0,2.50169204930461
ENST00000476153.6,16.4406966436401,-2.8785435151042,0.692429819425127,-4.15716284069632,3.22224317232308e-05,0.00212262885660827,4.96409420554609,1.78179743628068,5.0866709973938,24.1454328163538,35.9814692136835,26.6847151925825
P11274,335.41463998892,-1.38079538685566,0.332324536181049,-4.15496069812736,3.25343460508803e-05,0.00214001028654616,220.405782726246,165.707161574103,172.099035411824,613.802318436782,464.385837039102,376.08770474546
ENST00000659641.1,6.69920385566536,6.10116755387959,1.46861497208398,4.15436834694798,3.26187357363512e-05,0.00214239663875436,13.899463775529,17.8179743628068,8.47778499565633,0,0,0
C9JU02,14.1750374951624,-3.21867665702183,0.775098900115468,-4.15260124423134,3.28717243970578e-05,0.00215419653030352,4.96409420554609,0.890898718140339,2.5433354986969,21.6038083093691,25.861680997335,29.1864072418871
A0A5H1ZRR3,71.1594698179768,2.13233133560918,0.513513066978127,4.15243831701756,3.28951436214411e-05,0.00215419653030352,52.6193985787885,173.725250037366,121.232325437886,27.9578695768307,24.7372600844074,26.6847151925825
ENST00000460809.5,87.2041537815501,-2.39953517468509,0.578102526346517,-4.15070868112206,3.31447414386614e-05,0.0021673545976579,38.7199348032595,30.2905564167715,14.4122344926158,172.830466474953,210.266710717463,56.7050197842379
P31273,10.5045079713255,-5.99172939859816,1.44376616104172,-4.15006914573682,3.32374853532702e-05,0.00217023234643178,0,0.890898718140339,0,8.89568577444612,38.2303110395387,15.0101522958277
Q96F45,71.3572390304976,-2.37618992174233,0.572792456508951,-4.14843089279615,3.34761867898095e-05,0.00217468294820056,21.8420145044028,32.0723538530522,15.2600129921814,59.7281759141382,212.515552543318,86.7253243758932
O75146,110.704382312097,1.53978270327065,0.371161033776077,4.14855699588229,3.3457755262292e-05,0.00217468294820056,152.894101530819,126.507617975928,214.487960390105,60.9989881676305,58.4698874722356,50.8677383358605
ENST00000366314.4,16.054819946511,-3.4132165858162,0.822697498904062,-4.14881118559743,3.34206315828524e-05,0.00217468294820056,4.96409420554609,0,3.39111399826253,24.1454328163538,40.4791528653939,23.3491257935097
Q9Y5E1,16.7666259813715,-3.29971152600286,0.795444471007215,-4.14826131335688,3.35009881310903e-05,0.00217468294820056,4.96409420554609,2.67269615442102,1.69555699913127,49.5616778861998,25.861680997335,15.8440496455959
Q53HL2,229.89010122895,-2.24374684447085,0.541178291178355,-4.14604000390582,3.38274751232892e-05,0.00219268019609198,47.6553043732424,86.4171756596129,105.972312445704,695.13430266029,221.510919846739,222.650592388111
ENST00000558796.2,34.6381577905861,-2.7044191518699,0.65278351161988,-4.14290358706961,3.42936140041646e-05,0.00221644256200211,12.9066449344198,12.4725820539648,2.5433354986969,35.5827430977845,55.0966247334528,89.2270164251978
ENST00000702623.1,22.2558303343277,2.57241481571952,0.62089556950816,4.14307162435906,3.42684861562301e-05,0.00221644256200211,29.7845652332765,36.5268474437539,48.3233744752411,6.35406126746151,3.37326273878283,9.17287084745025
ENST00000668619.1,289.313424773449,-3.58654471237177,0.865915309415885,-4.14191165506835,3.44423017880161e-05,0.00222282629119151,58.5763116254438,21.3815692353681,53.4100454726349,1394.08104208106,70.8385175144393,137.593062711754
ENST00000463879.1,165.132180433688,1.51359654699532,0.365483780357134,4.14135080226079,3.45266427805837e-05,0.00222504476072673,236.290884183994,265.487818005821,233.139087380549,63.5406126746151,73.0873593402946,119.247321016853
Q15027,19.8930560059354,2.80706490283741,0.67802927806625,4.14003494191755,3.47252923559694e-05,0.00223461270795328,26.8061087099489,38.3086448800346,39.8455894795848,1.2708122534923,5.62210456463804,7.50507614791384
Q96L58,332.548345757108,-1.37918071846431,0.333400077761397,-4.13671384759347,3.52315013648896e-05,0.00226391628756118,158.851014577475,210.25209748112,184.815712905308,574.407138578521,347.446062094631,519.518048905591
ENST00000570298.5,37.3098003601644,4.23174314912311,1.02355877312092,4.1343430980716,3.55971347899448e-05,0.00228411528722051,155.872558054147,7.12718974512272,49.1711529748067,8.89568577444612,1.12442091292761,1.66779469953641
ENST00000443515.1,36.5703276868911,2.65326095181154,0.641888242944035,4.13352477004766,3.57241774267732e-05,0.00228864597145027,61.5547681487715,42.7631384707363,84.7778499565633,5.08324901396921,20.239576432697,5.00338409860923
Q5T5X7,140.471456455608,-1.85879693173017,0.449720519086133,-4.13322686611541,3.57705328002827e-05,0.00228864597145027,70.4901377187544,43.6540371888766,67.8222799652507,252.891638444968,291.225016448251,116.745628967549
ENST00000572694.1,101.114302254286,1.87650961240708,0.454237074970769,4.13112384656809,3.60994018911366e-05,0.00230558833340308,157.858195736366,117.598630794525,201.771282896621,22.8746205628615,60.7187292980909,45.8643542372512
Q8IV61,303.552271619462,1.46407819925637,0.354423470210665,4.13087259256884,3.61388842989233e-05,0.00230558833340308,296.852833491656,585.320457818203,454.409275767179,167.747217460984,158.543348722793,158.440496455959
ENST00000466604.5,32.1499864004995,2.34442543604379,0.567616143570405,4.13030084256756,3.62288827684177e-05,0.00230802343141689,74.4614130831913,47.217632061438,39.8455894795848,5.08324901396921,14.6174718680589,11.6745628967549
Q7Z628,570.673601621671,-1.75031283678473,0.423826762751209,-4.12978365363912,3.63104761262617e-05,0.00230991687482652,252.175985641741,309.141855194698,222.965745385762,974.712998428596,1222.24553235231,442.799492726916
P40938,239.861146554134,-1.30227788531851,0.315596173381983,-4.12640581589782,3.68476810042823e-05,0.00234074762168573,118.145442091997,138.980200029893,157.686800919208,335.494434921968,403.667107741011,285.192893620726
A0A1W2PPC1,327.674001902759,1.51024021949548,0.366054484956177,4.12572521731645,3.69568316053344e-05,0.00234100237299736,412.019819060325,429.413182143644,614.639412185084,116.914727321292,175.409662416707,217.647208289501
Q9P2W6,90.8003279112545,2.04895751745643,0.496622367599042,4.12578581057932,3.6947101561887e-05,0.00234100237299736,77.4398696065189,179.961541064349,181.424598907046,43.2076166187383,20.239576432697,42.5287648381784
ENST00000702724.1,92.6653832204219,1.68916892400615,0.409666962160168,4.12327348805279,3.73525763257025e-05,0.00236270962551116,107.224434839795,146.107389775016,170.403478412692,60.9989881676305,33.7326273878283,37.5253807395692
O95602,453.770787761926,-1.66808896438457,0.404851848366324,-4.12024539622511,3.78469084095408e-05,0.00238814717628776,123.109536297543,224.506476971366,303.504702844497,743.425168292997,792.716743613964,535.362098551187
O95907,19.8421668134935,-2.93236989578357,0.71171372282631,-4.12015365411072,3.78619816859975e-05,0.00238814717628776,4.96409420554609,7.12718974512272,1.69555699913127,49.5616778861998,34.8570483007559,20.8474337442051
P55064,21.6856781007467,4.53729385235959,1.10141530449138,4.1195122619572,3.79675220474643e-05,0.00239141686604757,61.5547681487715,59.6902141154027,3.39111399826253,1.2708122534923,3.37326273878283,0.833897349768204
ENST00000656348.1,41.3636635839738,3.94453991940038,0.95797256941152,4.11759171958702,3.82852177577598e-05,0.00240462486878815,191.614036334079,11.5816833358244,29.6722474847972,8.89568577444612,2.24884182585522,4.16948674884102
ENST00000509709.1,31.8373299075072,2.34467359897153,0.569416018081345,4.11768114088524,3.82703698652774e-05,0.00240462486878815,65.5260435132083,59.6902141154027,33.9111399826253,16.5205592953999,7.87094639049326,7.50507614791384
ENST00000618127.1,31.87972692381,2.19343608109812,0.533173171808555,4.11392807642188,3.88982676992699e-05,0.0024396883928397,39.7127536443687,66.8174038605255,50.866709973938,10.1664980279384,7.87094639049326,15.8440496455959
ENST00000508800.1,50.4868746267128,2.01306634908167,0.489534872535911,4.11220213721137,3.91902929479702e-05,0.00245454702569066,72.4757754009729,67.7083025786658,102.581198447442,26.6870573233384,10.1197882163485,23.3491257935097
G3V1D9,17.8416512376503,4.50555066450025,1.09583796621574,4.11151174115576,3.93076881366971e-05,0.00245801085460032,46.6624855321332,7.12718974512272,48.3233744752411,3.81243676047691,1.12442091292761,0
A0A0U5Q247,338.461938517452,9.83996166543516,2.3934360046645,4.1112282284792,3.93559933379001e-05,0.00245801085460032,2.97845652332765,1020.07903227069,1005.46530048484,0,2.24884182585522,0
H0Y9P3,96.3174085177852,-1.72267897433022,0.419114536489841,-4.11028209319095,3.95176049649114e-05,0.00246464771245444,48.6481232143516,34.7450500074732,50.866709973938,204.600772812261,98.9490403376295,140.094754761058
Q16566,364.663643656855,1.57737586766213,0.383799938088769,4.10989088616607,3.95846118546889e-05,0.00246537391678483,390.177804555922,745.682227083464,503.580428741986,129.622849856215,201.271343414042,217.647208289501
ENST00000612390.4,10.0193542633786,6.67830865860825,1.62558450797584,4.10825067896594,3.98667261279598e-05,0.0024760183838273,49.6409420554609,6.23629102698238,4.23889249782817,0,0,0
P23467,209.078755328831,1.61644423823119,0.393443360897998,4.10845473295523,3.98315253709673e-05,0.0024760183838273,429.890558200291,264.596919287681,250.942435871427,108.019041546846,129.308404986675,71.7151720800656
ENST00000535163.1,15.8773408363071,3.22751822841978,0.78576727751814,4.10747344762683,4.00010746051232e-05,0.00247745181257405,24.8204710277304,26.7269615442102,34.758918482191,0,5.62210456463804,3.33558939907282
ENST00000500365.2,61.6800848372378,1.68817012569833,0.410989063263782,4.10757919515445,3.9982770376025e-05,0.00247745181257405,83.3967826531742,97.9988589954373,101.733419947876,24.1454328163538,23.6128391714798,39.1931754391056
O75581,69.2205419647163,-1.65691443450375,0.403747468179168,-4.10383857507802,4.06351046488014e-05,0.00251322478488302,45.669666691024,25.8360628260698,28.8244689852315,90.2276699979535,114.690933118616,110.074450169403
O14513,132.615784294136,-2.1568840747868,0.525746287809018,-4.10251888563083,4.08676485313803e-05,0.00252410160437018,64.5332246720991,49.890328215859,31.3678044839284,204.600772812261,348.570483007559,96.7320925731117
V9HWH0,22.9692695547755,-2.83168831580211,0.69028796253932,-4.10218411659006,4.09268390247751e-05,0.00252425632771781,3.97127536443687,1.78179743628068,11.0211204943532,50.8324901396921,39.3547319524663,30.8542019414236
Q59GP0,41.6610139606479,-1.83716039770394,0.447928021628456,-4.10146342491565,4.1054540658375e-05,0.00252863035969308,19.8563768221843,16.0361769265261,18.6511269904439,83.873608730492,57.345466559308,54.2033277349333
Q9H8M9,20.0989626762589,-4.17449148850633,1.01856639876516,-4.09839897876778,4.16017734617907e-05,0.00255879637296547,0.992818841109217,4.4544935907017,0.847778499565633,12.708122534923,86.5804102954258,15.0101522958277
P04085,49.8073261267069,-1.79407284167124,0.437802848048393,-4.09790125776645,4.16913046087256e-05,0.00256076618693953,20.8491956632936,17.8179743628068,27.9766904856659,83.873608730492,89.9536730342087,58.3728144837743
ENST00000504634.5,53.6233843023363,1.61210256285928,0.393438273316927,4.09747264613648,4.17685506822696e-05,0.00256197703916274,70.4901377187544,82.8535807870516,89.0167424543915,27.9578695768307,24.7372600844074,26.6847151925825
Q2NKJ3,149.207359427949,1.24005033126388,0.302676980233283,4.09694298624272,4.18641956666244e-05,0.00256431155052332,200.549405904062,202.234009017857,226.356859384024,88.9568577444612,82.0827266437154,95.0642978735753
ENST00000384354.1,36.4921294674287,-2.72794003534949,0.666113030788322,-4.09531101969447,4.21602013050774e-05,0.00257535792087298,16.8779202988567,6.23629102698238,5.93444949695943,25.4162450698461,68.5896756885841,95.8981952233435
ENST00000506421.5,40.8999782978907,2.42901512290134,0.59307642769845,4.09561906266888,4.21041769595679e-05,0.00257535792087298,102.260340634249,68.5992012968061,35.6066969817566,16.5205592953999,15.7418927809865,6.67117879814563
P35270,51.487353716418,-2.40742503734815,0.588622226864686,-4.08993226465704,4.31499184393666e-05,0.00263220413427868,21.8420145044028,17.8179743628068,9.32556349522197,137.247723377169,84.3315684695706,38.3592780893374
ENST00000605233.3,171.57108317026,1.32620077880016,0.324315894251534,4.08922535807506,4.32816195906908e-05,0.00263662626811635,285.931826239454,244.106248770453,206.010175394449,86.4152332374766,113.566512205688,93.3965031740389
Q9UH77,63.0669705974428,1.75745411646225,0.429937339688768,4.08769826257583,4.35674298923449e-05,0.00265041150346449,78.4326884476282,118.489529512665,95.7989704509166,22.8746205628615,23.6128391714798,39.1931754391056
ENST00000635939.1,67.4155698368908,-1.78156705166704,0.435892869754677,-4.08716722682277,4.36672370838823e-05,0.00265285911948481,30.7773840743857,33.8541512893329,26.2811334865346,147.414221405107,94.4513566859191,71.7151720800656
ENST00000504032.1,98.7299182754552,1.62073358659202,0.396614032269113,4.08642522635787,4.38070580033879e-05,0.00265772765660608,166.793565306348,112.253238485683,167.860142913995,39.3951798582614,65.2164129498013,40.860970138642
Q5T1U7,47.0298382130982,-2.86678457426149,0.701929433457859,-4.08414925719681,4.42385904205188e-05,0.00268025669389949,5.9569130466553,18.7088730809471,9.32556349522197,21.6038083093691,128.183984073747,98.3998872726481
ENST00000584658.1,16.6691265037722,3.22381918104549,0.789466884648194,4.08353946661374,4.43548920854093e-05,0.00268365176556435,29.7845652332765,18.7088730809471,41.541146478716,6.35406126746151,1.12442091292761,2.50169204930461
